,author_name,personal_rating,review_date,review_text,review_acquisition_date,google_url,biz_id
554,懶樵先生,4,1 年前,"來了一個很硬的麵包，後來才知道可能是要泡著南瓜湯吃的。  
未來肉令人印象深刻。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlwZ1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
555,小傑,5,1 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlwZ1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
556,王振宇,4,1 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlwZ1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
557,Annie Yang,5,1 年前,"已來吃了幾次，環境舒適，餐點美味，來北投想吃蔬食就想到蒔蘿！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlwZ1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
558,蔡子義,5,1 年前,"好吃好吃好吃好吃好吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlwZ1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
559,Lee Jane,5,1 年前,"離北投捷運站很近，餐點好吃！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlwZ1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
560,K.M Liu,5,1 年前,"披薩很棒！  
第一次來覺得整體感覺很不錯，下次會再來。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlzQVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
561,周孫乾,5,1 年前,"環境優雅

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlzQVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
562,陳淑英,5,1 年前,"蔬食餐廳必推  
來北投必吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlzQVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
563,周芯瑋,5,1 年前,"來北投泡湯必吃！推薦推薦！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlzQVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
564,吳麗文,5,1 年前,"就在北投捷運站旁，熱烈推薦大家一起來享用的蔬食餐廳！^_^  
好的東西就是要分享~~~

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlzQVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
565,黃金蘭,5,1 年前,"好吃的素食餐廳用心的美食

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlzQVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
566,謝元惠,4,1 年前,"北投素食店裡，找到熟悉的時蘿，仍然是天然蔬食味道，好吃！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlzQVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
567,Jeremy Lee,3,1 年前,"還不錯的素菜館，夠吃夠味，價格合適，湯做得很好，麵包稍嫌不足。生菜沙拉也少了一些。份量如果多加兩成更好。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlzQVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
568,楊智文,5,1 年前,"食物味道很棒，當時人很多，服務人員也會盡量安排座位，讓人感到貼心。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlzQVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
569,YUZHEN HONG,5,1 年前,"瑪格麗特披薩好吃，推推

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlzQVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
570,高偉軒（Stanley）,5,1 年前,"東西好吃，蔬菜種類也多，不錯的素食餐廳

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl1Z1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
571,陳彥輔,5,1 年前,"吃的出來很健康東西也很好吃，帶小朋友來也很好！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl1Z1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
572,Ü rong Su,5,1 年前,"離捷運站近，菜色很多樣的評價素食。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl1Z1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
573,顏嘉儀,5,1 年前,"地點方便食物也很多樣可以選！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl1Z1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
574,SHENGLIN,5,1 年前,"我下次ㄧ定要再來蒔蘿餐廳啦！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl1Z1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
575,arc Lai,5,1 年前,"口味佳，份量也足

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl1Z1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
576,陳偉安,5,1 年前,"蔬食餐廳，打卡送甜點或香草茶

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl1Z1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
577,陳祺侑,5,1 年前,"食材健康，價格實惠，好吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl1Z1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
578,tzumei teng,5,1 年前,"味道很不錯，超好吃，下次一定要再來蒔蘿餐廳!

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl1Z1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
579,Rei Liou,5,1 年前,"美味可口～全家大小都吃的很香

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl1Z1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
580,劉子蕾,5,1 年前,"好好吃唷～環保健康！！！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl4QVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
581,자뢰,5,1 年前,"讚！好吃美味，真材實料！值得一吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl4QVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
582,何興勇,5,1 年前,"平價又好吃的蔬食料理，餐點種類多，讚！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl4QVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
583,AD Chen,5,1 年前,"適合團體聚會，餐點平價美味。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl4QVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
584,Jane YC H.,5,1 年前,"好吃的蔬食餐廳，有特別標示出食品是否為素食或有含蛋奶，不用逐一詢問就可以避開不吃的東西，推薦給素食和正在執行飲食計畫的人

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl4QVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
585,sj yang,4,1 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl4QVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
586,Jing Li,5,1 年前,"咖哩飯份量很足味道也很好 店內環境也非常優美，店員服務也很不錯

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl4QVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
587,謝明峻,5,1 年前,"很棒的菜色，清淡又美味，值得來品嚐

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl4QVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
588,薄荷,5,1 年前,"很棒的一間蔬食餐廳，可以多來走走看看

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl4QVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
589,Yung-Han JUAN,5,1 年前,"鹹酥G特餐很好吃，尤其是搭配醬汁，非常刷嘴

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl4QVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
590,賴建芳,5,1 年前,"好吃的素食  
我們全家都愛吃唷！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl6Z1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
591,Yu-Ting Chien,5,1 年前,"很特別的蔬食餐廳，來吃吃看，讚喔

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl6Z1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
592,蔡淑媛,5,1 年前,"環境優雅舒適餐點可口  
值得呼朋引伴來聚聚哦！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl6Z1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
593,Rita Yang,5,1 年前,"非常棒記得來吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl6Z1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
594,陳麗英,5,1 年前,"環境清幽，記得來捧場哦！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl6Z1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
595,Melody Hsu,5,1 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl6Z1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
596,Christine Tseng,4,1 年前,"1、燉飯、義大利麵都還行，不難吃份量也夠  
2、旁邊和附近就有停車場，超方便  
3、打卡評價五顆星會送甜點或香草茶  
4、布朗尼超級乾不好吃  
5、價格在台北市算很便宜

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl6Z1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
597,"Jeng,his Jian",5,1 年前,"好吃又便宜，我點番茄義大利麵，不錯吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl6Z1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
598,Anne Lu,5,1 年前,"環境舒適氣氛佳，食物選擇多，美味營養兼顧！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl6Z1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
599,林淑㦤,5,1 年前,"讚

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl6Z1E=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
600,yenching,5,1 年前,"「猴菇排鐵板麵」和烤布蕾 平價又好味唷

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkyQVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
601,yowyowc,4,1 年前,"選擇種類多

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkyQVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
602,華,5,1 年前,"蠻平價的素食餐廳，選擇多  
巧克力布朗尼不錯吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkyQVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
603,李思諺,5,1 年前,"鹹酥雞好好吃！  
料理都非常讚 醬料很特別（大推素魚露）

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkyQVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
604,justin lin,5,1 年前,"店員很客氣、素食好吃，推薦想吃素的朋友們～

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkyQVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
605,刁博庸,5,1 年前,"好吃好吃好吃~再怎樣就是好吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkyQVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
606,劉巧慧,5,1 年前,"我會想再來的店 蒔蘿香草蔬食館

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkyQVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
607,leo g,3,1 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkyQVE=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
