,file_name_1,category_new
4549,4549,咖啡甜點
4551,4551,台灣小吃/熱炒店
4555,4555,咖啡甜點
4556,4556,早午餐
4557,4557,素食
4558,4558,台灣小吃/熱炒店
4560,4560,台灣小吃/熱炒店
4561,4561,台灣小吃/熱炒店
4562,4562,咖啡甜點
4568,4568,台灣小吃/熱炒店
4571,4571,南洋
4572,4572,台灣小吃/熱炒店
4574,4574,中式
4576,4576,台灣小吃/熱炒店
4578,4578,台灣小吃/熱炒店
4579,4579,南洋
4583,4583,台灣小吃/熱炒店
4585,4585,日式
4586,4586,日式
4587,4587,日式
4588,4588,日式
4589,4589,南洋
4591,4591,南洋
4593,4593,南洋
4594,4594,南洋
4595,4595,早午餐
4596,4596,中式
4597,4597,台灣小吃/熱炒店
4598,4598,台灣小吃/熱炒店
4599,4599,火鍋
4600,4600,中式
4601,4601,早午餐
4603,4603,酒吧/餐酒館
4604,4604,日式
4606,4606,異國料理
4609,4609,台灣小吃/熱炒店
4610,4610,南洋
4611,4611,中式
4614,4614,中式
4616,4616,燒烤店
4617,4617,日式
4619,4619,燒烤店
4620,4620,日式
4621,4621,異國料理
4622,4622,異國料理
4623,4623,早午餐
4625,4625,中式
4626,4626,咖啡甜點
4627,4627,台灣小吃/熱炒店
4628,4628,台灣小吃/熱炒店
4629,4629,日式
4631,4631,早午餐
4632,4632,火鍋
4633,4633,日式
4635,4635,中式
4636,4636,火鍋
4637,4637,咖啡甜點
4638,4638,早午餐
4639,4639,異國料理
4640,4640,咖啡甜點
4641,4641,咖啡甜點
4643,4643,咖啡甜點
4644,4644,意式
4645,4645,酒吧/餐酒館
4646,4646,南洋
4647,4647,南洋
4648,4648,中式
4649,4649,中式
4650,4650,中式
4654,4654,咖啡甜點
4655,4655,中式
4656,4656,台灣小吃/熱炒店
4658,4658,日式
4659,4659,日式
4662,4662,燒烤店
4667,4667,咖啡甜點
4668,4668,咖啡甜點
4669,4669,咖啡甜點
4670,4670,咖啡甜點
4671,4671,台灣小吃/熱炒店
4673,4673,咖啡甜點
4674,4674,台灣小吃/熱炒店
4676,4676,早午餐
4677,4677,異國料理
4679,4679,美式
4681,4681,異國料理
4682,4682,韓式
4683,4683,韓式
4684,4684,意式
4685,4685,意式
4686,4686,異國料理
4687,4687,意式
4688,4688,意式
4689,4689,美式
4692,4692,南洋
4693,4693,南洋
4694,4694,南洋
4695,4695,日式
4697,4697,台灣小吃/熱炒店
4698,4698,台灣小吃/熱炒店
4699,4699,台灣小吃/熱炒店
4700,4700,日式
4702,4702,咖啡甜點
4703,4703,咖啡甜點
4704,4704,咖啡甜點
4705,4705,咖啡甜點
4706,4706,咖啡甜點
4707,4707,台灣小吃/熱炒店
4708,4708,咖啡甜點
4709,4709,台灣小吃/熱炒店
4710,4710,早午餐
4711,4711,咖啡甜點
4712,4712,咖啡甜點
4713,4713,台灣小吃/熱炒店
4714,4714,咖啡甜點
4715,4715,台灣小吃/熱炒店
4716,4716,台灣小吃/熱炒店
4717,4717,中式
4718,4718,火鍋
4720,4720,港式
4722,4722,素食
4724,4724,素食
4725,4725,素食
4726,4726,早午餐
4728,4728,咖啡甜點
4730,4730,咖啡甜點
4731,4731,咖啡甜點
4732,4732,咖啡甜點
4734,4734,港式
4736,4736,咖啡甜點
4737,4737,台灣小吃/熱炒店
4738,4738,美式
4739,4739,火鍋
4740,4740,火鍋
4741,4741,中式
4742,4742,日式
4743,4743,日式
4744,4744,日式
4745,4745,日式
4746,4746,日式
4747,4747,素食
4748,4748,中式
4749,4749,日式
4751,4751,異國料理
4752,4752,異國料理
4753,4753,異國料理
4755,4755,韓式
4756,4756,異國料理
4757,4757,異國料理
4758,4758,早午餐
4759,4759,意式
4760,4760,素食
4761,4761,南洋
4762,4762,南洋
4763,4763,中式
4764,4764,中式
4765,4765,咖啡甜點
4766,4766,韓式
4767,4767,韓式
4768,4768,韓式
4769,4769,韓式
4770,4770,韓式
4771,4771,素食
4772,4772,素食
4773,4773,素食
4774,4774,素食
4775,4775,素食
4776,4776,台灣小吃/熱炒店
4777,4777,台灣小吃/熱炒店
4780,4780,南洋
4781,4781,南洋
4782,4782,酒吧/餐酒館
4783,4783,南洋
4784,4784,南洋
4785,4785,日式
4787,4787,早午餐
4788,4788,早午餐
4789,4789,早午餐
4790,4790,早午餐
4791,4791,早午餐
4792,4792,咖啡甜點
4793,4793,早午餐
4794,4794,咖啡甜點
4796,4796,咖啡甜點
4797,4797,咖啡甜點
4798,4798,異國料理
4799,4799,咖啡甜點
4801,4801,台灣小吃/熱炒店
4802,4802,台灣小吃/熱炒店
4811,4811,日式
4812,4812,台灣小吃/熱炒店
4814,4814,日式
4815,4815,意式
4818,4818,中式
4819,4819,日式
4820,4820,意式
4821,4821,台灣小吃/熱炒店
4822,4822,台灣小吃/熱炒店
4824,4824,日式
4825,4825,台灣小吃/熱炒店
4826,4826,台灣小吃/熱炒店
4827,4827,台灣小吃/熱炒店
4829,4829,早午餐
4830,4830,燒烤店
4832,4832,異國料理
4833,4833,中式
4834,4834,咖啡甜點
4835,4835,台灣小吃/熱炒店
4837,4837,火鍋
4838,4838,中式
4839,4839,中式
4840,4840,中式
4842,4842,中式
4843,4843,台灣小吃/熱炒店
4844,4844,中式
4845,4845,台灣小吃/熱炒店
4846,4846,中式
4847,4847,中式
4848,4848,咖啡甜點
4849,4849,咖啡甜點
4851,4851,咖啡甜點
4853,4853,咖啡甜點
4854,4854,咖啡甜點
4855,4855,咖啡甜點
4856,4856,咖啡甜點
4857,4857,咖啡甜點
4858,4858,咖啡甜點
4859,4859,咖啡甜點
4860,4860,咖啡甜點
4861,4861,咖啡甜點
4863,4863,咖啡甜點
4864,4864,港式
4866,4866,美式
4868,4868,美式
4871,4871,美式
4872,4872,火鍋
4873,4873,火鍋
4874,4874,火鍋
4876,4876,火鍋
4884,4884,日式
4885,4885,美式
4887,4887,早午餐
4893,4893,中式
4894,4894,中式
4895,4895,早午餐
4897,4897,台灣小吃/熱炒店
4898,4898,中式
4899,4899,中式
4900,4900,酒吧/餐酒館
4901,4901,意式
4904,4904,早午餐
4905,4905,早午餐
4908,4908,早午餐
4909,4909,早午餐
4910,4910,早午餐
4911,4911,早午餐
4913,4913,早午餐
4914,4914,早午餐
4915,4915,咖啡甜點
4917,4917,中式
4920,4920,日式
4923,4923,美式
4924,4924,意式
4925,4925,火鍋
4926,4926,火鍋
4927,4927,日式
4928,4928,日式
4929,4929,異國料理
4930,4930,中式
4931,4931,中式
4932,4932,南洋
4933,4933,南洋
4934,4934,異國料理
4935,4935,意式
4936,4936,台灣小吃/熱炒店
4937,4937,日式
4940,4940,日式
4941,4941,火鍋
4942,4942,咖啡甜點
4943,4943,日式
4944,4944,中式
4945,4945,台灣小吃/熱炒店
4946,4946,中式
4947,4947,中式
4948,4948,台灣小吃/熱炒店
4950,4950,日式
4951,4951,日式
4952,4952,意式
4954,4954,日式
4955,4955,火鍋
4956,4956,火鍋
4957,4957,美式
4958,4958,意式
4959,4959,意式
4960,4960,韓式
4961,4961,韓式
4962,4962,美式
4963,4963,台灣小吃/熱炒店
4964,4964,台灣小吃/熱炒店
4965,4965,台灣小吃/熱炒店
4966,4966,台灣小吃/熱炒店
4967,4967,台灣小吃/熱炒店
4968,4968,台灣小吃/熱炒店
4970,4970,咖啡甜點
4971,4971,日式
4972,4972,台灣小吃/熱炒店
4973,4973,台灣小吃/熱炒店
4974,4974,美式
4975,4975,火鍋
4976,4976,火鍋
4977,4977,中式
4978,4978,中式
4979,4979,日式
4982,4982,早午餐
4983,4983,酒吧/餐酒館
4985,4985,美式
4986,4986,美式
4987,4987,台灣小吃/熱炒店
4988,4988,台灣小吃/熱炒店
4990,4990,中式
4991,4991,韓式
4992,4992,咖啡甜點
4994,4994,咖啡甜點
4995,4995,南洋
4998,4998,韓式
5000,5000,南洋
5001,5001,韓式
5005,5005,日式
5006,5006,咖啡甜點
5007,5007,南洋
5009,5009,素食
5010,5010,素食
5011,5011,台灣小吃/熱炒店
5012,5012,台灣小吃/熱炒店
5013,5013,咖啡甜點
5014,5014,咖啡甜點
5015,5015,咖啡甜點
5017,5017,台灣小吃/熱炒店
5018,5018,台灣小吃/熱炒店
5019,5019,早午餐
5020,5020,早午餐
5021,5021,早午餐
5022,5022,日式
5023,5023,日式
5024,5024,日式
5025,5025,美式
5026,5026,火鍋
5027,5027,中式
5028,5028,火鍋
5029,5029,意式
5030,5030,日式
5031,5031,台灣小吃/熱炒店
5032,5032,早午餐
5033,5033,異國料理
5034,5034,意式
5036,5036,南洋
5037,5037,南洋
5038,5038,中式
5039,5039,咖啡甜點
5040,5040,咖啡甜點
5041,5041,燒烤店
5046,5046,日式
5047,5047,異國料理
5048,5048,美式
5049,5049,火鍋
5050,5050,台灣小吃/熱炒店
5051,5051,台灣小吃/熱炒店
5052,5052,日式
5054,5054,意式
5056,5056,美式
5057,5057,中式
5058,5058,咖啡甜點
5059,5059,台灣小吃/熱炒店
5060,5060,台灣小吃/熱炒店
5061,5061,台灣小吃/熱炒店
5062,5062,台灣小吃/熱炒店
5063,5063,台灣小吃/熱炒店
5064,5064,台灣小吃/熱炒店
5065,5065,咖啡甜點
5066,5066,日式
5067,5067,台灣小吃/熱炒店
5068,5068,台灣小吃/熱炒店
5069,5069,日式
5071,5071,日式
5072,5072,中式
5073,5073,美式
5074,5074,美式
5075,5075,火鍋
5076,5076,火鍋
5077,5077,火鍋
5080,5080,火鍋
5081,5081,火鍋
5082,5082,火鍋
5084,5084,火鍋
5085,5085,火鍋
5086,5086,火鍋
5087,5087,火鍋
5088,5088,火鍋
5090,5090,火鍋
5091,5091,火鍋
5092,5092,火鍋
5095,5095,火鍋
5096,5096,日式
5097,5097,日式
5098,5098,日式
5100,5100,日式
5101,5101,日式
5102,5102,素食
5103,5103,日式
5104,5104,日式
5105,5105,日式
5106,5106,日式
5107,5107,日式
5109,5109,美式
5110,5110,早午餐
5111,5111,早午餐
5112,5112,咖啡甜點
5113,5113,咖啡甜點
5114,5114,咖啡甜點
5116,5116,日式
5117,5117,中式
5118,5118,中式
5119,5119,中式
5120,5120,中式
5121,5121,中式
5122,5122,中式
5123,5123,中式
5124,5124,中式
5125,5125,中式
5126,5126,中式
5127,5127,中式
5129,5129,中式
5130,5130,異國料理
5131,5131,韓式
5132,5132,韓式
5134,5134,中式
5135,5135,韓式
5138,5138,韓式
5139,5139,台灣小吃/熱炒店
5141,5141,中式
5142,5142,咖啡甜點
5144,5144,早午餐
5145,5145,早午餐
5147,5147,中式
5148,5148,南洋
5149,5149,日式
5150,5150,台灣小吃/熱炒店
5151,5151,台灣小吃/熱炒店
5152,5152,日式
5153,5153,日式
5154,5154,台灣小吃/熱炒店
5155,5155,台灣小吃/熱炒店
5156,5156,台灣小吃/熱炒店
5158,5158,美式
5159,5159,咖啡甜點
5160,5160,中式
5163,5163,異國料理
5164,5164,酒吧/餐酒館
5167,5167,早午餐
5168,5168,咖啡甜點
5169,5169,早午餐
5170,5170,早午餐
5172,5172,早午餐
5173,5173,早午餐
5174,5174,早午餐
5175,5175,日式
5180,5180,台灣小吃/熱炒店
5182,5182,台灣小吃/熱炒店
5183,5183,中式
5184,5184,台灣小吃/熱炒店
5185,5185,台灣小吃/熱炒店
5186,5186,台灣小吃/熱炒店
5187,5187,中式
5188,5188,中式
5189,5189,台灣小吃/熱炒店
5190,5190,台灣小吃/熱炒店
5192,5192,台灣小吃/熱炒店
5193,5193,台灣小吃/熱炒店
5194,5194,日式
5195,5195,台灣小吃/熱炒店
5196,5196,台灣小吃/熱炒店
5197,5197,台灣小吃/熱炒店
5198,5198,火鍋
5202,5202,日式
5203,5203,中式
5206,5206,韓式
5207,5207,台灣小吃/熱炒店
5209,5209,意式
5210,5210,美式
5211,5211,美式
5212,5212,日式
5213,5213,日式
5214,5214,日式
5215,5215,咖啡甜點
5216,5216,咖啡甜點
5217,5217,咖啡甜點
5218,5218,咖啡甜點
5219,5219,咖啡甜點
5221,5221,咖啡甜點
5222,5222,咖啡甜點
5223,5223,台灣小吃/熱炒店
5224,5224,素食
5225,5225,素食
5226,5226,素食
5227,5227,素食
5228,5228,中式
5229,5229,台灣小吃/熱炒店
5230,5230,素食
5231,5231,素食
5232,5232,素食
5233,5233,素食
5234,5234,素食
5235,5235,素食
5236,5236,素食
5237,5237,素食
5238,5238,素食
5239,5239,早午餐
5241,5241,異國料理
5244,5244,意式
5245,5245,異國料理
5246,5246,咖啡甜點
5248,5248,台灣小吃/熱炒店
5249,5249,早午餐
5250,5250,日式
5251,5251,台灣小吃/熱炒店
5253,5253,咖啡甜點
5254,5254,咖啡甜點
5256,5256,咖啡甜點
5257,5257,日式
5259,5259,日式
5260,5260,意式
5261,5261,韓式
5262,5262,韓式
5263,5263,港式
5264,5264,南洋
5265,5265,日式
5266,5266,日式
5268,5268,素食
5270,5270,素食
5271,5271,台灣小吃/熱炒店
5272,5272,台灣小吃/熱炒店
5273,5273,台灣小吃/熱炒店
5274,5274,酒吧/餐酒館
5276,5276,台灣小吃/熱炒店
5277,5277,日式
5278,5278,早午餐
5279,5279,咖啡甜點
5281,5281,咖啡甜點
5282,5282,咖啡甜點
5283,5283,咖啡甜點
5285,5285,咖啡甜點
5286,5286,咖啡甜點
5288,5288,咖啡甜點
5289,5289,咖啡甜點
5290,5290,咖啡甜點
5291,5291,咖啡甜點
5292,5292,咖啡甜點
5293,5293,咖啡甜點
5294,5294,台灣小吃/熱炒店
5297,5297,燒烤店
5298,5298,台灣小吃/熱炒店
5300,5300,咖啡甜點
5301,5301,意式
5303,5303,台灣小吃/熱炒店
5304,5304,台灣小吃/熱炒店
5305,5305,台灣小吃/熱炒店
5306,5306,台灣小吃/熱炒店
5308,5308,台灣小吃/熱炒店
5309,5309,咖啡甜點
5310,5310,火鍋
5311,5311,火鍋
5312,5312,火鍋
5313,5313,火鍋
5314,5314,日式
5315,5315,日式
5316,5316,港式
5318,5318,異國料理
5319,5319,咖啡甜點
5321,5321,異國料理
5322,5322,咖啡甜點
5324,5324,異國料理
5325,5325,異國料理
5326,5326,台灣小吃/熱炒店
5328,5328,日式
5329,5329,燒烤店
5330,5330,日式
5331,5331,台灣小吃/熱炒店
5333,5333,台灣小吃/熱炒店
5334,5334,日式
5335,5335,日式
5338,5338,早午餐
5339,5339,咖啡甜點
5341,5341,異國料理
5342,5342,中式
5344,5344,火鍋
5345,5345,火鍋
5346,5346,火鍋
5347,5347,火鍋
5350,5350,日式
5351,5351,台灣小吃/熱炒店
5353,5353,意式
5354,5354,台灣小吃/熱炒店
5359,5359,咖啡甜點
5360,5360,素食
5361,5361,素食
5362,5362,早午餐
5364,5364,日式
5367,5367,早午餐
5369,5369,中式
5370,5370,中式
5371,5371,中式
5372,5372,台灣小吃/熱炒店
5373,5373,台灣小吃/熱炒店
5374,5374,台灣小吃/熱炒店
5375,5375,意式
5377,5377,咖啡甜點
5378,5378,咖啡甜點
5379,5379,咖啡甜點
5380,5380,咖啡甜點
5381,5381,咖啡甜點
5383,5383,台灣小吃/熱炒店
5384,5384,台灣小吃/熱炒店
5385,5385,台灣小吃/熱炒店
5387,5387,台灣小吃/熱炒店
5388,5388,中式
5390,5390,咖啡甜點
5391,5391,韓式
5392,5392,素食
5393,5393,南洋
5394,5394,酒吧/餐酒館
5396,5396,咖啡甜點
5398,5398,咖啡甜點
5402,5402,台灣小吃/熱炒店
5404,5404,咖啡甜點
5405,5405,早午餐
5407,5407,早午餐
5409,5409,意式
5410,5410,意式
5411,5411,意式
5417,5417,意式
5418,5418,異國料理
5420,5420,咖啡甜點
5421,5421,台灣小吃/熱炒店
5422,5422,日式
5423,5423,意式
5424,5424,台灣小吃/熱炒店
5425,5425,台灣小吃/熱炒店
5426,5426,台灣小吃/熱炒店
5428,5428,台灣小吃/熱炒店
5429,5429,台灣小吃/熱炒店
5431,5431,台灣小吃/熱炒店
5432,5432,台灣小吃/熱炒店
5433,5433,中式
5434,5434,台灣小吃/熱炒店
5436,5436,台灣小吃/熱炒店
5437,5437,台灣小吃/熱炒店
5438,5438,早午餐
5439,5439,台灣小吃/熱炒店
5440,5440,早午餐
5441,5441,台灣小吃/熱炒店
5442,5442,早午餐
5443,5443,早午餐
5444,5444,美式
5445,5445,早午餐
5446,5446,南洋
5447,5447,台灣小吃/熱炒店
5448,5448,早午餐
5449,5449,南洋
5450,5450,中式
5453,5453,台灣小吃/熱炒店
5454,5454,異國料理
5455,5455,南洋
5456,5456,韓式
5458,5458,韓式
5460,5460,南洋
5461,5461,南洋
5462,5462,南洋
5463,5463,南洋
5466,5466,酒吧/餐酒館
5469,5469,早午餐
5470,5470,中式
5471,5471,早午餐
5472,5472,台灣小吃/熱炒店
5473,5473,南洋
5474,5474,日式
5475,5475,火鍋
5476,5476,火鍋
5477,5477,火鍋
5479,5479,日式
5480,5480,日式
5481,5481,中式
5483,5483,日式
5484,5484,日式
5485,5485,日式
5486,5486,日式
5488,5488,日式
5489,5489,日式
5490,5490,台灣小吃/熱炒店
5491,5491,意式
5492,5492,咖啡甜點
5493,5493,日式
5494,5494,台灣小吃/熱炒店
5495,5495,異國料理
5496,5496,意式
5497,5497,咖啡甜點
5498,5498,南洋
5499,5499,中式
5501,5501,韓式
5502,5502,咖啡甜點
5503,5503,韓式
5504,5504,南洋
5506,5506,南洋
5507,5507,日式
5508,5508,日式
5509,5509,日式
5510,5510,素食
5511,5511,咖啡甜點
5513,5513,酒吧/餐酒館
5514,5514,日式
5515,5515,日式
5516,5516,日式
5517,5517,中式
5518,5518,燒烤店
5519,5519,咖啡甜點
5520,5520,咖啡甜點
5521,5521,咖啡甜點
5522,5522,台灣小吃/熱炒店
5523,5523,日式
5524,5524,早午餐
5526,5526,早午餐
5527,5527,台灣小吃/熱炒店
5528,5528,美式
5529,5529,美式
5531,5531,韓式
5532,5532,韓式
5533,5533,燒烤店
5534,5534,南洋
5535,5535,咖啡甜點
5536,5536,咖啡甜點
5537,5537,咖啡甜點
5538,5538,日式
5542,5542,火鍋
5543,5543,火鍋
5544,5544,早午餐
5545,5545,素食
5547,5547,咖啡甜點
5548,5548,咖啡甜點
5549,5549,中式
5550,5550,台灣小吃/熱炒店
5551,5551,咖啡甜點
5552,5552,咖啡甜點
5553,5553,中式
5554,5554,早午餐
5555,5555,中式
5556,5556,台灣小吃/熱炒店
5557,5557,早午餐
5558,5558,早午餐
5559,5559,台灣小吃/熱炒店
5564,5564,中式
5567,5567,早午餐
5569,5569,早午餐
5570,5570,早午餐
5572,5572,日式
5573,5573,火鍋
5574,5574,早午餐
5575,5575,燒烤店
5577,5577,咖啡甜點
5578,5578,咖啡甜點
5579,5579,咖啡甜點
5580,5580,咖啡甜點
5581,5581,咖啡甜點
5583,5583,咖啡甜點
5585,5585,異國料理
5587,5587,早午餐
5588,5588,台灣小吃/熱炒店
5589,5589,火鍋
5590,5590,火鍋
5591,5591,日式
5592,5592,咖啡甜點
5593,5593,咖啡甜點
5597,5597,早午餐
5598,5598,火鍋
5599,5599,異國料理
5600,5600,台灣小吃/熱炒店
5603,5603,韓式
5605,5605,早午餐
5609,5609,中式
5610,5610,港式
5611,5611,港式
5612,5612,南洋
5613,5613,早午餐
5614,5614,早午餐
5615,5615,咖啡甜點
5616,5616,咖啡甜點
5617,5617,美式
5618,5618,火鍋
5620,5620,中式
5621,5621,日式
5624,5624,咖啡甜點
5625,5625,早午餐
5628,5628,日式
5629,5629,素食
5630,5630,咖啡甜點
5631,5631,早午餐
5632,5632,中式
5633,5633,南洋
5634,5634,台灣小吃/熱炒店
5635,5635,早午餐
5636,5636,早午餐
5637,5637,早午餐
5638,5638,台灣小吃/熱炒店
5639,5639,中式
5640,5640,美式
5641,5641,美式
5642,5642,早午餐
5644,5644,南洋
5645,5645,南洋
5646,5646,素食
5647,5647,酒吧/餐酒館
5648,5648,酒吧/餐酒館
5650,5650,美式
5652,5652,美式
5654,5654,日式
5655,5655,日式
5656,5656,燒烤店
5657,5657,日式
5659,5659,中式
5660,5660,咖啡甜點
5663,5663,酒吧/餐酒館
5664,5664,火鍋
5665,5665,日式
5666,5666,日式
5667,5667,燒烤店
5668,5668,早午餐
5669,5669,咖啡甜點
5671,5671,台灣小吃/熱炒店
5673,5673,素食
5674,5674,韓式
5675,5675,南洋
5676,5676,中式
5677,5677,素食
5678,5678,素食
5679,5679,台灣小吃/熱炒店
5680,5680,素食
5681,5681,素食
5682,5682,素食
5683,5683,咖啡甜點
5684,5684,咖啡甜點
5685,5685,咖啡甜點
5687,5687,咖啡甜點
5688,5688,咖啡甜點
5689,5689,咖啡甜點
5691,5691,台灣小吃/熱炒店
5692,5692,火鍋
5693,5693,日式
5694,5694,酒吧/餐酒館
5696,5696,異國料理
5697,5697,素食
5698,5698,台灣小吃/熱炒店
5699,5699,燒烤店
5700,5700,台灣小吃/熱炒店
5701,5701,韓式
5703,5703,酒吧/餐酒館
5704,5704,酒吧/餐酒館
5705,5705,日式
5706,5706,酒吧/餐酒館
5707,5707,火鍋
5708,5708,火鍋
5709,5709,南洋
5711,5711,中式
5712,5712,台灣小吃/熱炒店
5713,5713,日式
5714,5714,台灣小吃/熱炒店
5715,5715,日式
5716,5716,早午餐
5717,5717,素食
5718,5718,素食
5719,5719,素食
5720,5720,素食
5721,5721,素食
5722,5722,異國料理
5724,5724,早午餐
5725,5725,咖啡甜點
5726,5726,咖啡甜點
5727,5727,咖啡甜點
5728,5728,咖啡甜點
5729,5729,咖啡甜點
5730,5730,咖啡甜點
5731,5731,咖啡甜點
5732,5732,咖啡甜點
5733,5733,咖啡甜點
5734,5734,咖啡甜點
5735,5735,台灣小吃/熱炒店
5736,5736,咖啡甜點
5737,5737,咖啡甜點
5738,5738,咖啡甜點
5740,5740,火鍋
5741,5741,日式
5745,5745,日式
5747,5747,中式
5748,5748,中式
5749,5749,中式
5750,5750,美式
5752,5752,早午餐
5753,5753,台灣小吃/熱炒店
5754,5754,早午餐
5755,5755,中式
5756,5756,中式
5757,5757,台灣小吃/熱炒店
5759,5759,中式
5761,5761,咖啡甜點
5762,5762,酒吧/餐酒館
5763,5763,咖啡甜點
5764,5764,咖啡甜點
5765,5765,咖啡甜點
5769,5769,咖啡甜點
5770,5770,火鍋
5771,5771,火鍋
5772,5772,日式
5773,5773,日式
5774,5774,早午餐
5775,5775,咖啡甜點
5776,5776,早午餐
5777,5777,早午餐
5779,5779,意式
5780,5780,早午餐
5781,5781,日式
5782,5782,異國料理
5784,5784,咖啡甜點
5788,5788,台灣小吃/熱炒店
5789,5789,火鍋
5790,5790,台灣小吃/熱炒店
5795,5795,台灣小吃/熱炒店
5796,5796,早午餐
5797,5797,火鍋
5798,5798,火鍋
5799,5799,火鍋
5800,5800,火鍋
5801,5801,火鍋
5802,5802,中式
5803,5803,咖啡甜點
5805,5805,南洋
5806,5806,南洋
5807,5807,南洋
5808,5808,台灣小吃/熱炒店
5809,5809,台灣小吃/熱炒店
5810,5810,素食
5811,5811,素食
5812,5812,素食
5813,5813,素食
5816,5816,早午餐
5817,5817,日式
