file_name_1,標記
1030,韓式
1032,早午餐
1033,台灣小吃/熱炒店
1034,台灣小吃/熱炒店
1035,台灣小吃/熱炒店
1036,異國料理
1037,台灣小吃/熱炒店
1038,異國料理
1039,異國料理
1041,異國料理
1042,美式
1044,異國料理
1046,異國料理
1048,異國料理
1049,美式
1050,意式
1053,異國料理
1054,異國料理
1055,異國料理
1057,意式
1058,異國料理
1060,異國料理
1061,美式
1064,異國料理
1065,素食
1066,酒吧/餐酒館
1068,日式
1069,素食
1070,異國料理
1071,火鍋
1073,意式
1074,素食
1078,台灣小吃/熱炒店
1079,異國料理
1081,酒吧/餐酒館
1082,南洋
1083,異國料理
1085,異國料理
1086,日式
1087,台灣小吃/熱炒店
1088,台灣小吃/熱炒店
1089,日式
1090,咖啡甜點
1091,台灣小吃/熱炒店
1092,日式
1094,南洋
1096,港式
1098,台灣小吃/熱炒店
1100,中式
1103,早午餐
1104,南洋
1105,南洋
1106,南洋
1107,台灣小吃/熱炒店
1108,素食
1110,南洋
1112,台灣小吃/熱炒店
1113,台灣小吃/熱炒店
1114,台灣小吃/熱炒店
1115,台灣小吃/熱炒店
1116,台灣小吃/熱炒店
1118,台灣小吃/熱炒店
1119,台灣小吃/熱炒店
1120,台灣小吃/熱炒店
1121,台灣小吃/熱炒店
1122,台灣小吃/熱炒店
1123,台灣小吃/熱炒店
1124,台灣小吃/熱炒店
1125,台灣小吃/熱炒店
1126,台灣小吃/熱炒店
1127,台灣小吃/熱炒店
1130,素食
1131,素食
1133,素食
1135,素食
1137,素食
1138,素食
1139,素食
1140,素食
1141,素食
1142,素食
1143,素食
1144,素食
1145,素食
1146,素食
1147,素食
1148,素食
1149,素食
1152,素食
1153,素食
1154,素食
1155,素食
1157,早午餐
1158,素食
1160,素食
1162,素食
1163,台灣小吃/熱炒店
1166,素食
1167,素食
1168,早午餐
1169,咖啡甜點
1170,咖啡甜點
1171,咖啡甜點
1172,咖啡甜點
1173,咖啡甜點
1174,咖啡甜點
1175,咖啡甜點
1176,咖啡甜點
1177,咖啡甜點
1178,台灣小吃/熱炒店
1179,台灣小吃/熱炒店
1181,火鍋
1186,中式
1188,火鍋
1189,台灣小吃/熱炒店
1190,台灣小吃/熱炒店
1191,台灣小吃/熱炒店
1192,火鍋
1194,火鍋
1195,中式
1196,早午餐
1197,日式
1198,咖啡甜點
1199,咖啡甜點
1201,咖啡甜點
1202,咖啡甜點
1204,早午餐
1205,早午餐
1206,早午餐
1207,早午餐
1209,早午餐
1210,早午餐
1211,早午餐
1212,早午餐
1213,早午餐
1214,早午餐
1215,早午餐
1216,早午餐
1217,早午餐
1219,早午餐
1222,早午餐
1223,早午餐
1224,早午餐
1227,早午餐
1228,早午餐
1229,早午餐
1230,早午餐
1231,早午餐
1232,台灣小吃/熱炒店
1234,日式
1235,日式
1236,火鍋
1237,火鍋
1238,火鍋
1239,火鍋
1240,火鍋
1241,日式
1242,中式
1243,日式
1244,韓式
1245,燒烤店
1246,台灣小吃/熱炒店
1247,台灣小吃/熱炒店
1248,中式
1249,美式
1250,火鍋
1251,火鍋
1253,日式
1255,火鍋
1257,火鍋
1258,火鍋
1259,中式
1260,火鍋
1261,火鍋
1263,火鍋
1264,火鍋
1265,火鍋
1267,火鍋
1269,日式
1270,日式
1271,日式
1272,日式
1273,日式
1274,日式
1276,日式
1277,日式
1278,日式
1279,日式
1280,台灣小吃/熱炒店
1281,日式
1282,日式
1283,日式
1284,日式
1285,中式
1287,日式
1288,日式
1290,台灣小吃/熱炒店
1291,中式
1294,台灣小吃/熱炒店
1295,台灣小吃/熱炒店
1300,美式
1301,美式
1303,意式
1305,咖啡甜點
1307,意式
1309,意式
1311,異國料理
1314,意式
1315,意式
1316,日式
1317,意式
1318,意式
1320,日式
1321,異國料理
1322,中式
1323,異國料理
1324,異國料理
1326,意式
1328,台灣小吃/熱炒店
1329,日式
1330,台灣小吃/熱炒店
1331,咖啡甜點
1332,咖啡甜點
1333,異國料理
1334,韓式
1335,韓式
1336,韓式
1337,韓式
1338,韓式
1339,韓式
1341,韓式
1342,韓式
1343,韓式
1344,韓式
1345,韓式
1346,韓式
1347,韓式
1348,韓式
1349,韓式
1350,韓式
1351,韓式
1353,韓式
1354,韓式
1355,韓式
1356,韓式
1357,韓式
1358,韓式
1359,韓式
1360,韓式
1361,燒烤店
1363,台灣小吃/熱炒店
1364,韓式
1365,韓式
1366,早午餐
1367,韓式
1368,韓式
1371,異國料理
1372,中式
1374,中式
1375,酒吧/餐酒館
1376,異國料理
1377,日式
1378,日式
1379,美式
1383,台灣小吃/熱炒店
1385,台灣小吃/熱炒店
1389,日式
1390,異國料理
1391,日式
1392,意式
1393,美式
1394,早午餐
1395,中式
1396,中式
1397,日式
1398,美式
1399,中式
1400,中式
1401,日式
1402,台灣小吃/熱炒店
1403,異國料理
1404,異國料理
1405,異國料理
1406,異國料理
1407,異國料理
1409,異國料理
1411,素食
1412,台灣小吃/熱炒店
1416,南洋
1417,南洋
1420,台灣小吃/熱炒店
1421,日式
1422,港式
1423,台灣小吃/熱炒店
1424,中式
1426,中式
1428,中式
1430,中式
1431,台灣小吃/熱炒店
1434,中式
1435,南洋
1437,南洋
1438,南洋
1439,南洋
1440,中式
1442,台灣小吃/熱炒店
1444,台灣小吃/熱炒店
1445,台灣小吃/熱炒店
1446,台灣小吃/熱炒店
1447,台灣小吃/熱炒店
1448,台灣小吃/熱炒店
1449,台灣小吃/熱炒店
1450,台灣小吃/熱炒店
1451,台灣小吃/熱炒店
1452,台灣小吃/熱炒店
1453,日式
1454,燒烤店
1455,日式
1456,日式
1457,日式
1459,早午餐
1460,早午餐
1461,咖啡甜點
1462,咖啡甜點
1465,台灣小吃/熱炒店
1467,台灣小吃/熱炒店
1468,台灣小吃/熱炒店
1469,台灣小吃/熱炒店
1471,台灣小吃/熱炒店
1472,台灣小吃/熱炒店
1473,中式
1474,台灣小吃/熱炒店
1475,中式
1477,台灣小吃/熱炒店
1478,韓式
1481,火鍋
1482,台灣小吃/熱炒店
1485,早午餐
1486,早午餐
1487,早午餐
1488,早午餐
1489,早午餐
1490,早午餐
1491,早午餐
1493,早午餐
1494,早午餐
1495,中式
1498,早午餐
1499,早午餐
1501,咖啡甜點
1502,咖啡甜點
1503,異國料理
1504,台灣小吃/熱炒店
1505,火鍋
1506,火鍋
1507,火鍋
1508,火鍋
1509,火鍋
1511,火鍋
1512,日式
1513,中式
1514,中式
1515,日式
1518,中式
1519,中式
1520,台灣小吃/熱炒店
1522,日式
1523,日式
1524,日式
1525,日式
1526,日式
1527,日式
1528,日式
1529,日式
1530,日式
1531,台灣小吃/熱炒店
1532,日式
1533,日式
1534,台灣小吃/熱炒店
1535,中式
1536,台灣小吃/熱炒店
1537,日式
1538,日式
1539,日式
1541,中式
1542,中式
1543,中式
1544,日式
1546,日式
1547,台灣小吃/熱炒店
1548,中式
1550,中式
1551,日式
1552,南洋
1553,中式
1557,早午餐
1558,異國料理
1559,美式
1560,異國料理
1561,美式
1562,美式
1564,台灣小吃/熱炒店
1565,台灣小吃/熱炒店
1567,意式
1568,台灣小吃/熱炒店
1570,早午餐
1573,早午餐
1574,意式
1575,意式
1576,中式
1577,異國料理
1578,異國料理
1579,意式
1583,異國料理
1584,異國料理
1586,素食
1587,咖啡甜點
1588,日式
1589,咖啡甜點
1590,異國料理
1591,日式
1592,日式
1593,日式
1595,韓式
1596,台灣小吃/熱炒店
1597,異國料理
1598,中式
1599,台灣小吃/熱炒店
1600,日式
1602,台灣小吃/熱炒店
1604,異國料理
1606,咖啡甜點
1607,咖啡甜點
1608,咖啡甜點
1609,異國料理
1610,咖啡甜點
1611,異國料理
1612,異國料理
1615,日式
1616,咖啡甜點
1617,咖啡甜點
1618,中式
1619,中式
1622,南洋
1623,日式
1624,台灣小吃/熱炒店
1625,咖啡甜點
1626,美式
1628,咖啡甜點
1630,台灣小吃/熱炒店
1631,台灣小吃/熱炒店
1632,中式
1634,中式
1636,台灣小吃/熱炒店
1638,中式
1640,中式
1641,中式
1642,中式
1643,韓式
1644,韓式
1645,韓式
1646,韓式
1647,韓式
1648,韓式
1649,韓式
1650,韓式
1651,韓式
1652,韓式
1654,韓式
1655,韓式
1656,韓式
1657,韓式
1658,韓式
1659,韓式
1661,韓式
1662,韓式
1663,韓式
1664,韓式
1665,韓式
1666,韓式
1667,韓式
1668,韓式
1669,韓式
1672,韓式
1673,韓式
1675,韓式
1676,韓式
1678,異國料理
1679,異國料理
1680,日式
1681,日式
1682,中式
1683,日式
1685,素食
1687,台灣小吃/熱炒店
1688,日式
1690,素食
1691,南洋
1692,台灣小吃/熱炒店
1693,素食
1694,日式
1695,早午餐
1696,中式
1697,南洋
1698,南洋
1699,台灣小吃/熱炒店
1701,意式
1702,台灣小吃/熱炒店
1703,港式
1707,中式
1708,中式
1709,日式
1711,南洋
1712,南洋
1713,南洋
1714,南洋
1715,中式
1716,台灣小吃/熱炒店
1717,日式
1718,中式
1719,日式
1720,異國料理
1721,中式
1722,台灣小吃/熱炒店
1723,咖啡甜點
1724,咖啡甜點
1725,咖啡甜點
1726,咖啡甜點
1727,咖啡甜點
1728,咖啡甜點
1729,咖啡甜點
1730,咖啡甜點
1731,咖啡甜點
1732,咖啡甜點
1733,咖啡甜點
1734,咖啡甜點
1737,早午餐
1740,台灣小吃/熱炒店
1743,中式
1745,台灣小吃/熱炒店
1746,早午餐
1747,早午餐
1748,早午餐
1749,早午餐
1750,早午餐
1751,早午餐
1752,早午餐
1755,咖啡甜點
1756,咖啡甜點
1757,咖啡甜點
1758,咖啡甜點
1759,咖啡甜點
1761,咖啡甜點
1762,台灣小吃/熱炒店
1763,咖啡甜點
1765,咖啡甜點
1766,咖啡甜點
1767,台灣小吃/熱炒店
1769,咖啡甜點
1771,台灣小吃/熱炒店
1772,咖啡甜點
1773,台灣小吃/熱炒店
1774,台灣小吃/熱炒店
1775,台灣小吃/熱炒店
1777,台灣小吃/熱炒店
1778,異國料理
1779,咖啡甜點
1780,日式
1781,美式
1782,美式
1783,美式
1784,台灣小吃/熱炒店
1785,中式
1787,中式
1788,美式
1789,日式
1791,火鍋
1792,火鍋
1793,日式
1794,火鍋
1795,火鍋
1796,中式
1799,中式
1800,台灣小吃/熱炒店
1801,台灣小吃/熱炒店
1803,咖啡甜點
1804,台灣小吃/熱炒店
1805,台灣小吃/熱炒店
1806,台灣小吃/熱炒店
1808,台灣小吃/熱炒店
1810,台灣小吃/熱炒店
1811,日式
1814,咖啡甜點
1816,早午餐
1818,早午餐
1819,咖啡甜點
1821,咖啡甜點
1822,美式
1823,咖啡甜點
1824,中式
1825,咖啡甜點
1833,台灣小吃/熱炒店
1834,咖啡甜點
1835,咖啡甜點
1837,咖啡甜點
1838,酒吧/餐酒館
1839,咖啡甜點
1840,台灣小吃/熱炒店
1841,台灣小吃/熱炒店
1842,中式
1843,中式
1844,中式
1845,台灣小吃/熱炒店
1846,台灣小吃/熱炒店
1847,中式
1849,台灣小吃/熱炒店
1853,中式
1854,中式
1857,異國料理
1858,異國料理
1860,台灣小吃/熱炒店
1861,意式
1862,台灣小吃/熱炒店
1863,韓式
1864,韓式
1866,韓式
1867,韓式
1868,韓式
1869,韓式
1871,韓式
1872,韓式
1877,韓式
1878,韓式
1879,異國料理
1880,日式
1886,日式
1887,咖啡甜點
1890,台灣小吃/熱炒店
1891,日式
1892,台灣小吃/熱炒店
1895,台灣小吃/熱炒店
1896,台灣小吃/熱炒店
1897,早午餐
1899,台灣小吃/熱炒店
1902,台灣小吃/熱炒店
1904,台灣小吃/熱炒店
1905,台灣小吃/熱炒店
1906,台灣小吃/熱炒店
1907,台灣小吃/熱炒店
1909,台灣小吃/熱炒店
1910,燒烤店
1911,台灣小吃/熱炒店
1912,台灣小吃/熱炒店
1913,台灣小吃/熱炒店
1914,咖啡甜點
1916,咖啡甜點
1917,咖啡甜點
1919,早午餐
1921,咖啡甜點
1922,早午餐
1923,早午餐
1924,早午餐
1925,早午餐
1926,早午餐
1927,早午餐
1928,咖啡甜點
1930,台灣小吃/熱炒店
1932,台灣小吃/熱炒店
1933,台灣小吃/熱炒店
1934,台灣小吃/熱炒店
1935,台灣小吃/熱炒店
1939,美式
1941,美式
1943,美式
1945,台灣小吃/熱炒店
1946,咖啡甜點
1947,台灣小吃/熱炒店
1948,咖啡甜點
1949,咖啡甜點
1950,日式
1951,異國料理
1952,異國料理
1953,意式
1954,異國料理
1955,中式
1958,台灣小吃/熱炒店
1959,咖啡甜點
1961,韓式
1963,台灣小吃/熱炒店
1964,咖啡甜點
1966,意式
1967,意式
1968,美式
1969,異國料理
1970,美式
1971,異國料理
1974,早午餐
1975,異國料理
1983,台灣小吃/熱炒店
1986,台灣小吃/熱炒店
1988,台灣小吃/熱炒店
1989,南洋
1990,南洋
1991,南洋
1992,南洋
1993,南洋
1994,異國料理
1995,中式
1996,素食
1997,素食
1998,素食
2000,素食
2001,素食
2002,早午餐
2006,中式
2007,早午餐
2008,早午餐
2009,早午餐
2010,早午餐
2011,早午餐
2012,早午餐
2013,台灣小吃/熱炒店
2017,台灣小吃/熱炒店
2018,台灣小吃/熱炒店
2019,火鍋
2020,日式
2021,日式
2023,台灣小吃/熱炒店
2027,日式
2029,日式
2030,日式
2031,異國料理
2032,台灣小吃/熱炒店
2033,中式
2034,中式
2035,中式
2036,中式
2037,中式
2038,韓式
2039,韓式
2040,韓式
2041,韓式
2042,韓式
2043,南洋
2044,中式
2045,素食
2046,素食
2047,咖啡甜點
2048,咖啡甜點
2049,咖啡甜點
2050,咖啡甜點
2051,咖啡甜點
2052,咖啡甜點
2053,咖啡甜點
2054,咖啡甜點
2055,台灣小吃/熱炒店
2060,日式
2063,酒吧/餐酒館
2064,酒吧/餐酒館
2066,意式
2068,異國料理
2073,異國料理
2075,異國料理
2077,咖啡甜點
2078,咖啡甜點
2081,日式
2084,異國料理
2085,台灣小吃/熱炒店
2086,台灣小吃/熱炒店
2087,中式
2088,火鍋
2089,台灣小吃/熱炒店
2090,台灣小吃/熱炒店
2092,台灣小吃/熱炒店
2093,早午餐
2094,美式
2095,美式
2096,美式
2097,美式
2098,美式
2099,美式
2100,美式
2101,美式
2102,美式
2103,美式
2104,美式
2105,異國料理
2106,美式
2107,美式
2108,美式
2109,美式
2110,美式
2111,美式
2112,美式
2113,美式
2114,異國料理
2115,意式
2116,美式
2118,美式
2119,台灣小吃/熱炒店
2120,美式
2121,美式
2123,美式
2125,美式
2127,意式
2128,意式
2129,意式
2131,咖啡甜點
2132,意式
2133,意式
2137,早午餐
2138,中式
2141,日式
2142,異國料理
2143,台灣小吃/熱炒店
2144,早午餐
2146,咖啡甜點
2147,台灣小吃/熱炒店
2148,台灣小吃/熱炒店
2149,素食
2150,素食
2151,素食
2152,素食
2153,台灣小吃/熱炒店
2154,素食
2155,台灣小吃/熱炒店
2156,咖啡甜點
2157,台灣小吃/熱炒店
2159,素食
2160,台灣小吃/熱炒店
2161,日式
2162,異國料理
2164,中式
2167,台灣小吃/熱炒店
2168,美式
2170,酒吧/餐酒館
2172,意式
2173,咖啡甜點
2174,咖啡甜點
2175,咖啡甜點
2176,日式
2177,日式
2178,日式
2179,日式
2180,日式
2181,日式
2182,日式
2183,日式
2184,日式
2185,日式
2186,日式
2187,日式
2188,日式
2189,日式
2190,日式
2192,燒烤店
2194,台灣小吃/熱炒店
2197,咖啡甜點
2202,意式
2203,台灣小吃/熱炒店
2204,中式
2205,台灣小吃/熱炒店
2209,中式
2210,早午餐
2211,咖啡甜點
2216,酒吧/餐酒館
2217,異國料理
2218,美式
2220,酒吧/餐酒館
2221,異國料理
2224,異國料理
2225,早午餐
2226,咖啡甜點
2228,咖啡甜點
2229,咖啡甜點
2230,咖啡甜點
2231,咖啡甜點
2232,咖啡甜點
2233,咖啡甜點
2234,咖啡甜點
2235,咖啡甜點
2236,咖啡甜點
2237,日式
2238,日式
2239,日式
2240,日式
2241,日式
2242,早午餐
2243,咖啡甜點
2244,台灣小吃/熱炒店
2245,異國料理
2246,美式
2247,咖啡甜點
2248,早午餐
2249,中式
2252,台灣小吃/熱炒店
2253,中式
2254,台灣小吃/熱炒店
2257,台灣小吃/熱炒店
2258,台灣小吃/熱炒店
2259,台灣小吃/熱炒店
2260,異國料理
2261,異國料理
2262,異國料理
2263,咖啡甜點
2264,南洋
2265,南洋
2267,咖啡甜點
2268,咖啡甜點
2269,燒烤店
2270,台灣小吃/熱炒店
2271,台灣小吃/熱炒店
2272,中式
2273,台灣小吃/熱炒店
2274,火鍋
2275,火鍋
2276,火鍋
2278,早午餐
2280,咖啡甜點
2282,咖啡甜點
2283,咖啡甜點
2284,咖啡甜點
2286,早午餐
2290,南洋
2291,中式
2292,南洋
2293,南洋
2294,台灣小吃/熱炒店
2295,中式
2296,中式
2297,台灣小吃/熱炒店
2298,火鍋
2300,台灣小吃/熱炒店
2301,中式
2302,咖啡甜點
2303,南洋
2304,南洋
2305,南洋
2306,台灣小吃/熱炒店
2307,台灣小吃/熱炒店
2308,台灣小吃/熱炒店
2309,台灣小吃/熱炒店
2310,台灣小吃/熱炒店
2311,台灣小吃/熱炒店
2312,台灣小吃/熱炒店
2313,台灣小吃/熱炒店
2314,台灣小吃/熱炒店
2315,台灣小吃/熱炒店
2316,日式
2317,素食
2319,素食
2320,素食
2321,素食
2322,素食
2323,素食
2324,素食
2325,咖啡甜點
2326,異國料理
2328,日式
2329,日式
2331,日式
2332,中式
2333,意式
2334,意式
2335,異國料理
2336,異國料理
2337,南洋
2338,素食
2339,咖啡甜點
2341,南洋
2344,台灣小吃/熱炒店
2345,台灣小吃/熱炒店
2347,台灣小吃/熱炒店
2348,咖啡甜點
2349,咖啡甜點
2350,台灣小吃/熱炒店
2351,台灣小吃/熱炒店
2352,台灣小吃/熱炒店
2353,台灣小吃/熱炒店
2354,台灣小吃/熱炒店
2355,日式
2356,日式
2357,美式
2359,意式
2361,日式
2362,早午餐
2363,台灣小吃/熱炒店
2364,咖啡甜點
2365,異國料理
2366,韓式
2368,韓式
2369,中式
2370,異國料理
2371,燒烤店
2373,中式
2375,港式
2376,台灣小吃/熱炒店
2379,酒吧/餐酒館
2380,酒吧/餐酒館
2384,酒吧/餐酒館
2385,意式
2391,咖啡甜點
2392,咖啡甜點
2393,台灣小吃/熱炒店
2394,台灣小吃/熱炒店
2395,台灣小吃/熱炒店
2396,中式
2397,台灣小吃/熱炒店
2399,台灣小吃/熱炒店
2400,早午餐
2401,日式
2402,日式
2403,燒烤店
2406,咖啡甜點
2408,早午餐
2409,咖啡甜點
2411,台灣小吃/熱炒店
2412,台灣小吃/熱炒店
2413,美式
2414,美式
2415,台灣小吃/熱炒店
2416,中式
2417,韓式
2418,韓式
2421,早午餐
2423,台灣小吃/熱炒店
2424,台灣小吃/熱炒店
2425,咖啡甜點
2426,咖啡甜點
2427,咖啡甜點
2428,火鍋
2429,火鍋
2430,火鍋
2431,火鍋
2432,火鍋
2434,火鍋
2435,火鍋
2436,火鍋
2437,火鍋
2438,火鍋
2439,火鍋
2440,火鍋
2441,火鍋
2442,日式
2443,火鍋
2444,火鍋
2446,美式
2449,美式
2452,日式
2453,中式
2454,火鍋
2456,火鍋
2457,火鍋
2458,早午餐
2459,異國料理
2460,日式
2461,日式
2462,日式
2463,日式
2464,日式
2465,中式
2467,日式
2468,日式
2469,日式
2470,日式
2471,南洋
2472,日式
2474,日式
2475,南洋
2476,日式
2477,台灣小吃/熱炒店
2478,日式
2479,南洋
2481,中式
2483,美式
2484,日式
2486,台灣小吃/熱炒店
2488,台灣小吃/熱炒店
2489,異國料理
2490,中式
2491,日式
2492,中式
2493,中式
2496,中式
2498,異國料理
2500,美式
2501,日式
2502,日式
2503,日式
2504,酒吧/餐酒館
2505,日式
2506,韓式
2508,日式
2509,異國料理
2512,咖啡甜點
2513,中式
2515,早午餐
2516,咖啡甜點
2517,異國料理
2518,異國料理
2519,日式
2520,南洋
2521,咖啡甜點
2525,日式
2528,咖啡甜點
2529,台灣小吃/熱炒店
2530,台灣小吃/熱炒店
2532,美式
2535,美式
2537,美式
2541,早午餐
2542,異國料理
2544,意式
2545,咖啡甜點
2546,美式
2548,咖啡甜點
2549,異國料理
2551,咖啡甜點
2552,咖啡甜點
2553,異國料理
2555,早午餐
2556,早午餐
2557,咖啡甜點
2558,咖啡甜點
2559,早午餐
2563,意式
2564,中式
2566,咖啡甜點
2567,咖啡甜點
2569,意式
2570,台灣小吃/熱炒店
2571,日式
2572,日式
2573,咖啡甜點
2574,台灣小吃/熱炒店
2576,咖啡甜點
2577,中式
2578,美式
2579,意式
2581,素食
2583,異國料理
2584,異國料理
2585,咖啡甜點
2586,咖啡甜點
2587,異國料理
2588,咖啡甜點
2591,早午餐
2592,早午餐
2593,咖啡甜點
2594,咖啡甜點
2596,中式
2597,咖啡甜點
2598,早午餐
2599,咖啡甜點
2600,中式
